URL,Overall_Score,Make fewer HTTP requests,Use a Content Delivery Network (CDN),Avoid empty src or href,Add Expires headers,Compress components with gzip,Put CSS at top,Put JavaScript at bottom,Avoid CSS expressions,Reduce DNS lookups,Minify JavaScript and CSS,Avoid URL redirects,Remove duplicate JavaScript and CSS,Configure entity tags (ETags),Make AJAX cacheable,Use GET for AJAX requests,Reduce the number of DOM elements,Avoid HTTP 404 (Not Found) error,Reduce cookie size,Use cookie-free domains,Avoid AlphaImageLoader filter,Do not scale images in HTML,Make favicon small and cacheable
http://deploy.virtual-labs.ac.in/labs/ccnsb03/exp8/media/8.html,A(95),A(100),B(80),A(100),D(67),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/exp8/previous/expflash.html,A(95),A(100),B(80),A(100),D(67),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/exp9/content.html,B(84),A(100),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/exp9/default.html,A(97),A(100),A(90),A(100),C(78),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/exp9/index.html,B(83),A(96),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),B(80),A(100),A(100),F(0),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/exp9/lab9.html,A(95),A(100),B(80),A(100),D(67),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/exp9/media/9.html,A(95),A(100),B(80),A(100),D(67),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/exp9/newone.html,A(95),A(100),B(80),A(100),D(67),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/help/help.html,A(93),A(100),C(70),A(100),E(56),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),C(78),A(100),A(100),A(100),A(90),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/help/index.html,B(84),A(96),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(1),A(100),A(100),A(100),A(90),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/index2.html,A(92),A(100),D(60),A(100),F(45),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),C(75),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/index_bak.html,B(84),A(100),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(90),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/index.html,B(83),A(92),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),B(80),A(100),A(100),F(0),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/api/ajax.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/api/callback.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/api/elementjax.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/api/html.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/api/hub.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),B(89),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/api/index.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/api/inputjax.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/api/jax.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/api/message.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/api/object.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/api/outputjax.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/api/queue.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/api/signal.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/api/variable.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/asciimath.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/callbacks.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/community.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/config-files.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/configuration.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/CSS-styles.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/dynamic.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/genindex.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/glossary.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/HTML-snippets.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/index.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/installation.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/jsMath.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/mathjax.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/mathml.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/model.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/options/asciimath2jax.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/options/AsciiMath.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/options/FontWarnings.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/options/HTML-CSS.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/options/hub.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/options/index.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/options/jsMath2jax.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/options/MathEvents.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/options/MathMenu.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/options/MathML.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/options/MathZoom.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/options/mml2jax.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/options/MMLorHTML.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/options/NativeMML.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/options/SVG.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/options/tex2jax.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/options/TeX.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/output.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/platforms/index.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/platforms/movable-type.html,B(85),A(100),F(20),A(100),F(1),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(12),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/platforms/wordpress.html,B(87),A(100),F(30),A(100),F(12),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(23),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/queues.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/search.html,B(88),A(96),F(40),A(100),F(23),A(100),A(100),A(100),A(100),A(100),B(80),A(100),A(100),F(34),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/signals.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/start.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/startup.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/synchronize.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/tex.html,B(88),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),F(19),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/typeset.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/upgrade.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/whats-new-1.1.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/html/whats-new-2.0.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/docs/source/mjtheme/layout.html,B(84),A(96),F(10),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),E(56),A(100),A(100),A(100),C(75),A(100),B(80),A(100),A(100),A(95)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/test/sample-eqnum.html,A(95),A(100),B(80),A(100),D(67),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),C(78),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/test/sample-eqrefs.html,A(95),A(100),B(80),A(100),D(67),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),C(78),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/test/sample.html,A(97),A(100),A(90),A(100),C(78),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/test/sample-loader-config.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/test/sample-loader.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/test/sample-macros.html,A(95),A(100),B(80),A(100),D(67),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),C(78),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/test/sample-mml.html,A(95),A(100),B(80),A(100),D(67),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),C(78),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/test/sample-signals.html,A(96),A(100),A(90),A(100),C(78),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),B(89),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/js/MathJax/test/sample-tex.html,A(95),A(100),B(80),A(100),D(67),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),C(78),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/quiz.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/ccnsb03/reference.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
